sofifa_id_x,short_name_x,long_name,player_positions_x,overall_x,potential_x,age_x,nationality_name_x,nation_position_x,nation_jersey_number_x,club_name_x,league_name_x,value_eur_x,wage_eur_x,pace_x,shooting_x,passing_x,dribbling_x,defending_x,physic_x,sofifa_id_y,player_url,short_name_y,player_positions_y,overall_y,potential_y,value_eur_y,wage_eur_y,age_y,dob,height_cm,weight_kg,club_team_id,club_name_y,league_name_y,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name_y,nation_team_id,nation_position_y,nation_jersey_number_y,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace_y,shooting_y,passing_y,dribbling_y,defending_y,physic_y,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
240944,M. Estrada,Michael Steveen Estrada Martínez,ST,70,75,25,Ecuador,,,Deportivo Toluca,Mexican Liga MX,2400000.0,13000.0,73.0,64.0,50.0,67.0,24.0,72.0,240944,https://sofifa.com/player/240944/michael-estrada/220002,M. Estrada,ST,70,75,2400000.0,13000.0,25,1996-04-07,184,78,1882.0,Deportivo Toluca,Mexican Liga MX,1.0,SUB,7.0,,2020-01-01,2022.0,57,Ecuador,,,,Right,3,2,1,High/Low,Normal (170-185),No,4300000.0,,Speed Dribbler (AI),73.0,64.0,50.0,67.0,24.0,72.0,28,73,78,68,65,70,30,30,51,63,71,75,71,68,52,64,71,54,80,43,76,16,70,51,66,60,14,23,17,14,9,8,8,6,,70+2,70+2,70+2,63,66,66,66,63,64+2,64+2,64+2,62+2,57+2,57+2,57+2,62+2,43+2,45+2,45+2,45+2,43+2,41+2,44+2,44+2,44+2,41+2,16+2,https://cdn.sofifa.net/players/240/944/22_120.png,https://cdn.sofifa.net/teams/1882/60.png,https://cdn.sofifa.net/flags/mx.png,,https://cdn.sofifa.net/flags/ec.png
241412,A. Preciado,Eduar Ayrton Preciado García,LM,70,70,26,Ecuador,,,Santos Laguna,Mexican Liga MX,1700000.0,12000.0,85.0,71.0,64.0,70.0,32.0,66.0,241412,https://sofifa.com/player/241412/ayrton-preciado/220002,A. Preciado,LM,70,70,1700000.0,12000.0,26,1994-07-17,181,72,110144.0,Santos Laguna,Mexican Liga MX,1.0,SUB,32.0,,2018-07-22,2022.0,57,Ecuador,,,,Right,3,3,1,High/Medium,Lean (170-185),No,2900000.0,,Injury Prone,85.0,71.0,64.0,70.0,32.0,66.0,60,67,71,67,73,71,64,68,67,67,87,83,78,68,65,81,52,72,72,70,45,37,67,59,71,62,31,19,20,7,6,11,8,6,,71-1,71-1,71-1,69,70,70,70,69,68+2,68+2,68+2,69+1,63+2,63+2,63+2,69+1,54+2,51+2,51+2,51+2,54+2,51+2,44+2,44+2,44+2,51+2,14+2,https://cdn.sofifa.net/players/241/412/22_120.png,https://cdn.sofifa.net/teams/110144/60.png,https://cdn.sofifa.net/flags/mx.png,,https://cdn.sofifa.net/flags/ec.png
245065,D. Palacios,Juan Diego Palacios Ricardo,LB,70,80,21,Ecuador,,,Los Angeles FC,USA Major League Soccer,3400000.0,3000.0,75.0,33.0,60.0,68.0,65.0,66.0,245065,https://sofifa.com/player/245065/diego-palacios/220002,D. Palacios,LB,70,80,3400000.0,3000.0,21,1999-07-12,169,65,112996.0,Los Angeles FC,USA Major League Soccer,1.0,LB,12.0,,2019-08-07,2022.0,57,Ecuador,,,,Left,2,3,1,High/Medium,Normal (170-),No,5800000.0,,Speed Dribbler (AI),75.0,33.0,60.0,68.0,65.0,66.0,70,25,44,67,25,68,36,27,57,67,76,75,67,65,86,48,58,74,62,30,69,65,55,56,37,64,67,70,67,7,10,9,7,9,,52+2,52+2,52+2,61,58,58,58,61,60+2,60+2,60+2,64+2,62+2,62+2,62+2,64+2,69+2,66+2,66+2,66+2,69+2,68+2,64+2,64+2,64+2,68+2,15+2,https://cdn.sofifa.net/players/245/065/22_120.png,https://cdn.sofifa.net/teams/112996/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/ec.png
246403,B. Caicedo,Beder Julio Caicedo Lastra,"LB, LM",70,70,29,Ecuador,,,Independiente del Valle,Ecuadorian Serie A,1400000.0,650.0,87.0,48.0,59.0,63.0,65.0,70.0,246403,https://sofifa.com/player/246403/beder-caicedo/220002,B. Caicedo,"LB, LM",70,70,1400000.0,650.0,29,1992-05-13,180,70,112908.0,Independiente del Valle,Ecuadorian Serie A,1.0,CB,15.0,,2020-01-13,2022.0,57,Ecuador,,,,Left,2,3,1,High/Medium,Lean (170-185),No,3000000.0,,Speed Dribbler (AI),87.0,48.0,59.0,63.0,65.0,70.0,70,52,59,62,40,58,55,49,56,64,86,88,75,69,73,42,73,71,71,46,64,68,60,50,49,52,67,63,62,11,9,13,10,14,,60+2,60+2,60+2,64,61,61,61,64,61+2,61+2,61+2,65+2,60+2,60+2,60+2,65+2,68+2,64+2,64+2,64+2,68+2,68+2,66+2,66+2,66+2,68+2,17+2,https://cdn.sofifa.net/players/246/403/22_120.png,https://cdn.sofifa.net/teams/112908/60.png,https://cdn.sofifa.net/flags/ec.png,,https://cdn.sofifa.net/flags/ec.png
208722,S. Mané,Sadio Mané,LW,89,89,29,Senegal,,,Liverpool,English Premier League,101000000.0,270000.0,91.0,83.0,80.0,89.0,44.0,77.0,208722,https://sofifa.com/player/208722/sadio-mane/220002,S. Mané,LW,89,89,101000000.0,270000.0,29,1992-04-10,175,69,9.0,Liverpool,English Premier League,1.0,LW,10.0,,2016-07-01,2023.0,136,Senegal,,,,Right,4,4,4,High/Medium,Unique,Yes,186900000.0,"#Speedster, #Dribbler, #Acrobat, #Clinical Finisher, #Complete Forward","Flair, Speed Dribbler (AI)",91.0,83.0,80.0,89.0,44.0,77.0,78,86,84,84,75,90,77,64,71,88,93,90,93,91,88,83,87,85,72,80,75,35,90,84,71,84,42,42,38,10,10,15,7,14,,86+3,86+3,86+3,87,88,88,88,87,87+2,87+2,87+2,86+3,80+3,80+3,80+3,86+3,68+3,65+3,65+3,65+3,68+3,65+3,59+3,59+3,59+3,65+3,19+3,https://cdn.sofifa.net/players/208/722/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
201024,K. Koulibaly,Kalidou Koulibaly,CB,86,86,30,Senegal,,,Napoli,Italian Serie A,55500000.0,105000.0,81.0,28.0,51.0,65.0,87.0,85.0,201024,https://sofifa.com/player/201024/kalidou-koulibaly/220002,K. Koulibaly,CB,86,86,55500000.0,105000.0,30,1991-06-20,187,89,48.0,Napoli,Italian Serie A,1.0,LCB,26.0,,2014-07-01,2023.0,136,Senegal,,,,Right,3,2,3,Medium/High,Unique,Yes,94400000.0,"#Tackling, #Strength",Power Header,81.0,28.0,51.0,65.0,87.0,85.0,30,22,84,63,14,69,28,28,63,64,74,87,51,83,34,55,82,70,94,15,83,85,35,52,33,82,90,88,86,7,11,7,13,5,,56+3,56+3,56+3,55,57,57,57,55,57+3,57+3,57+3,59+3,62+3,62+3,62+3,59+3,73+3,76+3,76+3,76+3,73+3,76+3,85+1,85+1,85+1,76+3,17+3,https://cdn.sofifa.net/players/201/024/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/sn.png
234642,É. Mendy,Édouard Mendy,GK,83,85,29,Senegal,,,Chelsea,English Premier League,30000000.0,105000.0,,,,,,,234642,https://sofifa.com/player/234642/edouard-mendy/220002,É. Mendy,GK,83,85,30000000.0,105000.0,29,1992-03-01,197,86,5.0,Chelsea,English Premier League,1.0,GK,16.0,,2020-09-24,2025.0,136,Senegal,,,,Right,2,1,2,Medium/Medium,Lean (185+),Yes,57800000.0,,"Leadership, Comes For Crosses",,,,,,,10,5,10,39,9,13,13,14,46,31,36,33,48,80,27,59,39,35,72,9,22,13,6,44,13,57,10,11,13,83,82,78,81,84,35.0,28+2,28+2,28+2,26,29,29,29,26,31+2,31+2,31+2,29+2,34+2,34+2,34+2,29+2,26+2,31+2,31+2,31+2,26+2,25+2,25+2,25+2,25+2,25+2,82+2,https://cdn.sofifa.net/players/234/642/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
193474,I. Gueye,Idrissa Gana Gueye,"CDM, CM",82,82,31,Senegal,,,Paris Saint-Germain,French Ligue 1,21500000.0,88000.0,69.0,62.0,71.0,78.0,83.0,77.0,193474,https://sofifa.com/player/193474/idrissa-gueye/220002,I. Gueye,"CDM, CM",82,82,21500000.0,88000.0,31,1989-09-26,174,66,73.0,Paris Saint-Germain,French Ligue 1,1.0,CM,27.0,,2019-07-30,2023.0,136,Senegal,,,,Right,3,3,2,Medium/High,Lean (170-185),Yes,39800000.0,#Tactician ,"Long Shot Taker (AI), Team Player",69.0,62.0,71.0,78.0,83.0,77.0,60,54,69,80,32,76,60,66,76,79,70,69,79,81,82,80,86,85,69,68,83,86,69,68,55,79,82,87,83,8,6,8,12,13,,70+2,70+2,70+2,71,72,72,72,71,73+2,73+2,73+2,73+2,77+2,77+2,77+2,73+2,79+2,81+1,81+1,81+1,79+2,79+2,81+1,81+1,81+1,79+2,18+2,https://cdn.sofifa.net/players/193/474/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
178250,P. Diop,Papa Kouly Diop,"CDM, CM",78,78,35,Senegal,,,UD Ibiza,Spanish Segunda División,4000000.0,7000.0,39.0,66.0,68.0,68.0,78.0,87.0,178250,https://sofifa.com/player/178250/papakouli-diop/220002,P. Diop,"CDM, CM",78,78,4000000.0,7000.0,35,1986-03-19,179,77,113981.0,UD Ibiza,Spanish Segunda División,2.0,SUB,18.0,,2021-08-20,2022.0,136,Senegal,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,6200000.0,#Strength,Dives Into Tackles (AI),39.0,66.0,68.0,68.0,78.0,87.0,58,57,75,72,67,63,70,69,74,76,35,43,61,75,66,82,82,76,92,71,89,79,59,65,61,73,76,79,77,8,8,9,13,16,,67+2,67+2,67+2,62,65,65,65,62,66+2,66+2,66+2,64+2,71+2,71+2,71+2,64+2,70+2,77+1,77+1,77+1,70+2,70+2,79-1,79-1,79-1,70+2,18+2,https://cdn.sofifa.net/players/178/250/22_120.png,https://cdn.sofifa.net/teams/113981/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/sn.png
186801,C. Kouyaté,Cheikhou Kouyaté,"CB, CDM",78,78,31,Senegal,,,Crystal Palace,English Premier League,9500000.0,51000.0,64.0,64.0,62.0,69.0,78.0,85.0,186801,https://sofifa.com/player/186801/cheikhou-kouyate/220002,C. Kouyaté,"CB, CDM",78,78,9500000.0,51000.0,31,1989-12-21,189,83,1799.0,Crystal Palace,English Premier League,1.0,CDM,8.0,,2018-08-01,2022.0,136,Senegal,,,,Right,3,3,2,High/High,Lean (185+),Yes,18100000.0,#Engine,"Leadership, Long Passer (AI)",64.0,64.0,62.0,69.0,78.0,85.0,53,63,79,69,50,68,39,47,65,73,61,66,62,79,54,74,77,87,85,63,85,77,69,65,52,72,77,79,76,15,8,9,12,9,,70+2,70+2,70+2,67,69,69,69,67,68+2,68+2,68+2,68+2,71+2,71+2,71+2,68+2,73+2,75+2,75+2,75+2,73+2,74+2,78,78,78,74+2,18+2,https://cdn.sofifa.net/players/186/801/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
225711,A. Diallo,Abdou Diallo,"CB, LB",78,82,25,Senegal,,,Paris Saint-Germain,French Ligue 1,17500000.0,62000.0,74.0,39.0,71.0,76.0,78.0,77.0,225711,https://sofifa.com/player/225711/abdou-diallo/220002,A. Diallo,"CB, LB",78,82,17500000.0,62000.0,25,1996-05-04,187,79,73.0,Paris Saint-Germain,French Ligue 1,1.0,SUB,22.0,,2019-07-16,2024.0,136,Senegal,,,,Left,3,3,2,Medium/Medium,Normal (185+),Yes,33700000.0,,Injury Prone,74.0,39.0,71.0,76.0,78.0,77.0,69,38,78,78,39,75,58,32,76,78,72,76,73,77,71,51,84,74,77,24,77,78,61,69,41,81,77,78,81,12,7,7,7,8,,63+2,63+2,63+2,68,66,66,66,68,69+2,69+2,69+2,71+2,72+2,72+2,72+2,71+2,76+2,77+2,77+2,77+2,76+2,77+2,78+2,78+2,78+2,77+2,16+2,https://cdn.sofifa.net/players/225/711/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
235353,I. Sarr,Ismaïla Sarr,"RW, RM, ST",78,86,23,Senegal,,,Watford,English Premier League,31000000.0,53000.0,94.0,76.0,67.0,80.0,22.0,67.0,235353,https://sofifa.com/player/235353/ismaila-sarr/220002,I. Sarr,"RW, RM, ST",78,86,31000000.0,53000.0,23,1998-02-25,185,76,1795.0,Watford,English Premier League,1.0,RM,23.0,,2019-08-08,2024.0,136,Senegal,,,,Right,2,4,1,High/Medium,Lean (185+),Yes,65100000.0,#Speedster,Speed Dribbler (AI),94.0,76.0,67.0,80.0,22.0,67.0,68,75,44,69,76,82,78,55,59,79,94,94,78,76,74,82,48,73,71,78,53,17,73,68,58,78,25,16,21,14,13,7,6,9,,75+2,75+2,75+2,78,77,77,77,78,75+2,75+2,75+2,76+2,66+2,66+2,66+2,76+2,55+2,49+2,49+2,49+2,55+2,50+2,39+2,39+2,39+2,50+2,18+2,https://cdn.sofifa.net/players/235/353/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
246242,B. Dia,Boulaye Dia,ST,77,83,24,Senegal,,,Villarreal CF,Spain Primera Division,17000000.0,30000.0,78.0,77.0,55.0,74.0,27.0,75.0,246242,https://sofifa.com/player/246242/boulaye-dia/220002,B. Dia,ST,77,83,17000000.0,30000.0,24,1996-11-16,180,75,483.0,Villarreal CF,Spain Primera Division,1.0,SUB,16.0,,2021-07-13,2026.0,136,Senegal,,,,Right,3,3,1,High/Medium,Normal (170-185),No,39100000.0,,Injury Prone,78.0,77.0,55.0,74.0,27.0,75.0,37,80,74,68,67,77,56,43,44,77,79,78,65,74,62,79,74,72,83,68,60,22,79,60,77,60,28,17,14,11,10,15,14,10,,77+2,77+2,77+2,71,75,75,75,71,71+2,71+2,71+2,69+2,63+2,63+2,63+2,69+2,49+2,48+2,48+2,48+2,49+2,46+2,45+2,45+2,45+2,46+2,18+2,https://cdn.sofifa.net/players/246/242/22_120.png,https://cdn.sofifa.net/teams/483/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/sn.png
201956,S. Sané,Salif Sané,CB,76,76,30,Senegal,,,FC Schalke 04,German 2. Bundesliga,6000000.0,13000.0,52.0,49.0,64.0,63.0,76.0,79.0,201956,https://sofifa.com/player/201956/salif-sane/220002,S. Sané,CB,76,76,6000000.0,13000.0,30,1990-08-25,196,85,34.0,FC Schalke 04,German 2. Bundesliga,2.0,SUB,26.0,,2018-07-01,2022.0,136,Senegal,,,,Right,3,2,2,Medium/High,Lean (185+),Yes,9600000.0,"#Aerial Threat, #Strength","Injury Prone, Power Header, Team Player",52.0,49.0,64.0,63.0,76.0,79.0,57,37,83,71,26,62,33,58,71,68,50,54,52,76,35,77,51,63,91,55,78,75,48,62,43,73,73,77,75,14,7,10,13,16,,61+2,61+2,61+2,59,60,60,60,59,61+2,61+2,61+2,61+2,67+2,67+2,67+2,61+2,68+2,73+2,73+2,73+2,68+2,69+2,76,76,76,69+2,19+2,https://cdn.sofifa.net/players/201/956/22_120.png,https://cdn.sofifa.net/teams/34/60.png,https://cdn.sofifa.net/flags/de.png,,https://cdn.sofifa.net/flags/sn.png
201976,A. Gomis,Alfred Benjamin Gomis,GK,76,78,27,Senegal,,,Stade Rennais FC,French Ligue 1,7000000.0,30000.0,,,,,,,201976,https://sofifa.com/player/201976/alfred-gomis/220002,A. Gomis,GK,76,78,7000000.0,30000.0,27,1993-09-05,196,80,74.0,Stade Rennais FC,French Ligue 1,1.0,GK,16.0,,2020-09-29,2025.0,136,Senegal,,,,Right,3,1,1,Medium/Medium,Lean (185+),No,13800000.0,,Long Passer (AI),,,,,,,15,16,11,34,11,15,12,12,35,24,43,41,60,73,54,53,76,33,57,15,16,21,16,61,23,57,18,14,10,76,76,70,75,76,42.0,30+2,30+2,30+2,30,32,32,32,30,34+2,34+2,34+2,31+2,34+2,34+2,34+2,31+2,27+2,30+2,30+2,30+2,27+2,26+2,26+2,26+2,26+2,26+2,75+2,https://cdn.sofifa.net/players/201/976/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
204077,M. Niang,M'Baye Babacar Niang,ST,76,79,26,Senegal,,,Stade Rennais FC,French Ligue 1,10000000.0,44000.0,77.0,78.0,67.0,74.0,31.0,72.0,204077,https://sofifa.com/player/204077/mbaye-niang/220002,M. Niang,ST,76,79,10000000.0,44000.0,26,1994-12-19,188,83,74.0,Stade Rennais FC,French Ligue 1,1.0,SUB,19.0,,2019-05-31,2023.0,136,Senegal,,,,Right,4,3,2,High/Low,Normal (185+),Yes,19800000.0,,"Flair, Speed Dribbler (AI)",77.0,78.0,67.0,74.0,31.0,72.0,65,77,69,69,72,77,70,66,58,75,76,78,70,68,63,87,71,68,82,74,52,30,76,71,75,74,30,24,20,4,6,4,4,4,,76+2,76+2,76+2,74,75,75,75,74,73+2,73+2,73+2,72+2,66+2,66+2,66+2,72+2,54+2,51+2,51+2,51+2,54+2,50+2,46+2,46+2,46+2,50+2,11+2,https://cdn.sofifa.net/players/204/077/22_120.png,https://cdn.sofifa.net/teams/74/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
215699,Y. Sabaly,Youssouf Sabaly,"RB, RM",76,76,28,Senegal,,,Real Betis Balompié,Spain Primera Division,7000000.0,22000.0,78.0,46.0,63.0,71.0,73.0,70.0,215699,https://sofifa.com/player/215699/youssouf-sabaly/220002,Y. Sabaly,"RB, RM",76,76,7000000.0,22000.0,28,1993-03-05,173,67,449.0,Real Betis Balompié,Spain Primera Division,1.0,SUB,23.0,,2021-07-01,2026.0,136,Senegal,,,,Right,3,3,2,Medium/Medium,Normal (170-185),No,14700000.0,,Early Crosser,78.0,46.0,63.0,71.0,73.0,70.0,74,43,55,73,37,71,59,38,60,69,77,78,73,73,82,53,70,77,68,44,67,75,72,45,43,70,75,75,73,9,11,8,15,11,,62+2,62+2,62+2,67,64,64,64,67,64+2,64+2,64+2,69+2,66+2,66+2,66+2,69+2,74+2,71+2,71+2,71+2,74+2,74+2,71+2,71+2,71+2,74+2,18+2,https://cdn.sofifa.net/players/215/699/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/sn.png
215785,K. Baldé,Keita Baldé Diao,"ST, LM",76,79,26,Senegal,,,Cagliari,Italian Serie A,10000000.0,33000.0,91.0,74.0,71.0,79.0,30.0,70.0,215785,https://sofifa.com/player/215785/keita-balde/220002,K. Baldé,"ST, LM",76,79,10000000.0,33000.0,26,1995-03-08,184,77,1842.0,Cagliari,Italian Serie A,1.0,SUB,98.0,,2021-09-01,2024.0,136,Senegal,,,,Right,4,4,2,High/Medium,Normal (170-185),Yes,17800000.0,#Speedster,"Finesse Shot, Flair, Speed Dribbler (AI)",91.0,74.0,71.0,79.0,30.0,70.0,74,76,70,74,68,81,69,58,64,78,90,91,80,70,77,79,78,70,75,70,54,31,74,70,60,79,17,29,28,12,8,13,8,15,,76+2,76+2,76+2,78,77,77,77,78,76+2,76+2,76+2,77+2,68+2,68+2,68+2,77+2,58+2,53+2,53+2,53+2,58+2,54+2,47+2,47+2,47+2,54+2,17+2,https://cdn.sofifa.net/players/215/785/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/it.png,,https://cdn.sofifa.net/flags/sn.png
228386,P. Cissé,Pape Abou Cissé,CB,76,81,25,Senegal,,,Olympiacos CFP,Greek Super League,10000000.0,1000.0,79.0,32.0,46.0,45.0,74.0,86.0,228386,https://sofifa.com/player/228386/pape-abou-cisse/220002,P. Cissé,CB,76,81,10000000.0,1000.0,25,1995-09-14,197,90,280.0,Olympiacos CFP,Greek Super League,1.0,LCB,66.0,,2017-01-19,2022.0,136,Senegal,,,,Right,2,2,1,Medium/High,Normal (185+),No,21800000.0,"#Aerial Threat, #Strength",,79.0,32.0,46.0,45.0,74.0,86.0,27,23,76,64,33,39,29,33,58,49,76,81,49,68,35,56,81,71,94,27,87,69,39,30,38,58,73,77,76,14,16,9,15,13,,52+2,52+2,52+2,46,48,48,48,46,47+2,47+2,47+2,50+2,53+2,53+2,53+2,50+2,63+2,67+2,67+2,67+2,63+2,67+2,76+2,76+2,76+2,67+2,20+2,https://cdn.sofifa.net/players/228/386/22_120.png,https://cdn.sofifa.net/teams/280/60.png,https://cdn.sofifa.net/flags/gr.png,,https://cdn.sofifa.net/flags/sn.png
233631,A. Ndiaye,Amath Ndiaye Diedhiou,"LM, ST, RM",76,79,24,Senegal,,,RCD Mallorca,Spain Primera Division,10000000.0,22000.0,92.0,71.0,67.0,79.0,46.0,67.0,233631,https://sofifa.com/player/233631/amath-ndiaye/220002,A. Ndiaye,"LM, ST, RM",76,79,10000000.0,22000.0,24,1996-07-16,173,70,453.0,RCD Mallorca,Spain Primera Division,1.0,SUB,23.0,,2021-07-01,2025.0,136,Senegal,,,,Right,4,4,1,High/Medium,Lean (170-185),No,22800000.0,#Speedster,"Flair, Speed Dribbler (AI), Technical Dribbler (AI)",92.0,71.0,67.0,79.0,46.0,67.0,66,75,65,69,72,83,69,65,61,76,93,91,82,68,72,76,78,64,65,60,75,41,74,67,49,75,41,52,35,6,7,14,8,9,,74+2,74+2,74+2,76,75,75,75,76,74+2,74+2,74+2,75+2,67+2,67+2,67+2,75+2,61+2,58+2,58+2,58+2,61+2,59+2,56+2,56+2,56+2,59+2,14+2,https://cdn.sofifa.net/players/233/631/22_120.png,https://cdn.sofifa.net/teams/453/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/sn.png
238227,K. Diatta,Krépin Diatta,RM,76,83,22,Senegal,,,AS Monaco,French Ligue 1,15000000.0,38000.0,93.0,69.0,66.0,78.0,47.0,69.0,238227,https://sofifa.com/player/238227/krepin-diatta/220002,K. Diatta,RM,76,83,15000000.0,38000.0,22,1999-02-25,175,69,69.0,AS Monaco,French Ligue 1,1.0,SUB,27.0,,2021-01-22,2025.0,136,Senegal,,,,Right,4,4,1,High/Medium,Lean (170-185),No,31500000.0,"#Speedster, #Acrobat",Speed Dribbler (AI),93.0,69.0,66.0,78.0,47.0,69.0,67,68,62,69,68,79,62,42,65,74,92,94,91,70,78,73,94,89,62,73,57,48,65,69,59,71,55,32,50,10,8,11,11,12,,71+2,71+2,71+2,75,73,73,73,75,73+2,73+2,73+2,75+2,68+2,68+2,68+2,75+2,66+2,60+2,60+2,60+2,66+2,63+2,55+2,55+2,55+2,63+2,17+2,https://cdn.sofifa.net/players/238/227/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
198861,N. Mendy,Nampalys Mendy,"CDM, CM",75,75,29,Senegal,,,Leicester City,English Premier League,4800000.0,70000.0,67.0,54.0,69.0,75.0,74.0,71.0,198861,https://sofifa.com/player/198861/nampalys-mendy/220002,N. Mendy,"CDM, CM",75,75,4800000.0,70000.0,29,1992-06-23,167,73,95.0,Leicester City,English Premier League,1.0,SUB,24.0,,2016-07-03,2023.0,136,Senegal,,,,Right,3,3,1,Low/High,Stocky (170-),Yes,9100000.0,,,67.0,54.0,69.0,75.0,74.0,71.0,61,49,65,77,41,71,69,54,72,78,71,64,75,73,87,61,76,70,68,59,77,72,56,64,55,75,76,75,74,14,12,9,12,15,,63+2,63+2,63+2,67,66,66,66,67,69+2,69+2,69+2,68+2,71+2,71+2,71+2,68+2,72+2,74+1,74+1,74+1,72+2,72+2,73+2,73+2,73+2,72+2,20+2,https://cdn.sofifa.net/players/198/861/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/sn.png
225293,H. Diallo,Habibou Mouhamadou Diallo,"ST, RM",75,78,26,Senegal,,,RC Strasbourg Alsace,French Ligue 1,7500000.0,24000.0,72.0,74.0,55.0,71.0,23.0,72.0,225293,https://sofifa.com/player/225293/habib-diallo/220002,H. Diallo,"ST, RM",75,78,7500000.0,24000.0,26,1995-06-15,186,79,76.0,RC Strasbourg Alsace,French Ligue 1,1.0,SUB,20.0,,2020-10-05,2025.0,136,Senegal,,,,Right,3,3,2,Medium/Low,Normal (185+),No,15600000.0,,Power Header,72.0,74.0,55.0,71.0,23.0,72.0,49,78,81,66,72,71,55,37,43,74,71,73,67,75,68,77,87,70,79,61,55,19,78,57,80,66,13,17,17,13,14,14,15,12,,75+2,75+2,75+2,69,72,72,72,69,68+2,68+2,68+2,68+2,60+2,60+2,60+2,68+2,48+2,45+2,45+2,45+2,48+2,45+2,43+2,43+2,43+2,45+2,20+2,https://cdn.sofifa.net/players/225/293/22_120.png,https://cdn.sofifa.net/teams/76/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
211099,O. Nguette,Opa Nguette,"LW, RW, ST",74,74,26,Senegal,,,FC Metz,French Ligue 1,4600000.0,19000.0,85.0,67.0,67.0,76.0,40.0,63.0,211099,https://sofifa.com/player/211099/opa-nguette/220002,O. Nguette,"LW, RW, ST",74,74,4600000.0,19000.0,26,1994-07-08,182,76,68.0,FC Metz,French Ligue 1,1.0,SUB,11.0,,2016-07-01,2022.0,136,Senegal,,,,Right,3,4,1,High/Medium,Lean (170-185),No,9200000.0,,"Injury Prone, Technical Dribbler (AI)",85.0,67.0,67.0,76.0,40.0,63.0,68,66,58,70,55,77,62,55,62,76,88,82,81,72,71,70,71,62,68,66,51,31,75,69,70,72,43,40,32,7,8,8,7,15,,71+2,71+2,71+2,74,73,73,73,74,73+1,73+1,73+1,73+1,66+2,66+2,66+2,73+1,58+2,55+2,55+2,55+2,58+2,56+2,50+2,50+2,50+2,56+2,16+2,https://cdn.sofifa.net/players/211/099/22_120.png,https://cdn.sofifa.net/teams/68/60.png,https://cdn.sofifa.net/flags/fr.png,,https://cdn.sofifa.net/flags/sn.png
